,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
2814,4224,City,298.0,Trip Completed,2016-07-14 05:49:16,2016-07-14 06:54:57
2815,4810,City,298.0,Trip Completed,2016-07-14 17:16:21,2016-07-14 18:01:28
2816,5295,City,298.0,Trip Completed,2016-07-14 21:48:59,2016-07-14 22:41:48
2817,5381,Airport,298.0,Trip Completed,2016-07-14 23:56:41,2016-07-15 00:39:24
2818,6271,City,298.0,Trip Completed,2016-07-15 18:14:56,2016-07-15 18:59:11
2819,1244,City,299.0,Trip Completed,2016-07-11 21:38:00,2016-07-11 22:15:00
2820,2249,City,299.0,Trip Completed,2016-07-12 18:24:00,2016-07-12 19:09:00
2821,3045,Airport,299.0,Trip Completed,2016-07-13 07:39:52,2016-07-13 08:30:57
2822,3817,Airport,299.0,Trip Completed,2016-07-13 21:12:43,2016-07-13 22:05:34
2823,4481,City,299.0,Trip Completed,2016-07-14 08:46:30,2016-07-14 09:54:56
2824,5160,City,299.0,Trip Completed,2016-07-14 20:28:32,2016-07-14 21:12:48
2825,6304,City,299.0,Trip Completed,2016-07-15 18:31:31,2016-07-15 19:19:30
2826,1315,Airport,300.0,Trip Completed,2016-07-11 22:54:00,2016-07-11 23:35:00
2827,2924,City,300.0,Trip Completed,2016-07-13 06:31:22,2016-07-13 07:20:52
2828,3324,Airport,300.0,Trip Completed,2016-07-13 12:33:21,2016-07-13 13:16:03
2829,3935,Airport,300.0,Trip Completed,2016-07-13 22:26:08,2016-07-13 23:43:13
2830,5844,Airport,300.0,Trip Completed,2016-07-15 09:07:09,2016-07-15 09:56:07
2831,2905,City,1.0,Cancelled,2016-07-13 06:08:41,
2832,4805,City,1.0,Cancelled,2016-07-14 17:07:58,
2833,5202,Airport,1.0,Cancelled,2016-07-14 20:51:37,
2834,5927,City,1.0,Cancelled,2016-07-15 10:12:40,
2835,2347,Airport,2.0,Cancelled,2016-07-12 19:14:00,
2836,3806,Airport,2.0,Cancelled,2016-07-13 20:57:49,
2837,4451,City,2.0,Cancelled,2016-07-14 08:38:38,
2838,5023,Airport,2.0,Cancelled,2016-07-14 19:04:08,
2839,80,City,3.0,Cancelled,2016-07-11 04:47:00,
2840,534,City,3.0,Cancelled,2016-07-11 10:01:00,
2841,1867,Airport,3.0,Cancelled,2016-07-12 09:59:00,
2842,4383,City,3.0,Cancelled,2016-07-14 07:48:31,
2843,748,City,4.0,Cancelled,2016-07-11 15:49:00,
2844,1254,Airport,4.0,Cancelled,2016-07-11 21:53:00,
2845,3807,Airport,4.0,Cancelled,2016-07-13 20:58:00,
2846,4280,City,4.0,Cancelled,2016-07-14 06:33:09,
2847,4533,City,4.0,Cancelled,2016-07-14 09:31:08,
2848,3230,City,5.0,Cancelled,2016-07-13 10:01:57,
2849,4296,City,5.0,Cancelled,2016-07-14 06:39:26,
2850,3059,City,6.0,Cancelled,2016-07-13 07:56:25,
2851,5547,City,6.0,Cancelled,2016-07-15 05:30:31,
2852,5699,City,6.0,Cancelled,2016-07-15 07:25:53,
2853,5701,City,6.0,Cancelled,2016-07-15 07:34:00,
2854,247,City,7.0,Cancelled,2016-07-11 06:33:00,
2855,2582,Airport,7.0,Cancelled,2016-07-12 21:42:00,
2856,3184,City,7.0,Cancelled,2016-07-13 09:21:36,
2857,1687,City,8.0,Cancelled,2016-07-12 07:51:00,
2858,4174,City,8.0,Cancelled,2016-07-14 05:19:59,
2859,4335,City,8.0,Cancelled,2016-07-14 07:13:52,
2860,150,City,9.0,Cancelled,2016-07-11 05:24:00,
2861,233,City,9.0,Cancelled,2016-07-11 06:27:00,
2862,1880,City,9.0,Cancelled,2016-07-12 10:01:00,
2863,2986,City,9.0,Cancelled,2016-07-13 07:04:48,
2864,3549,City,9.0,Cancelled,2016-07-13 18:03:30,
2865,4463,City,9.0,Cancelled,2016-07-14 08:43:07,
2866,4178,City,10.0,Cancelled,2016-07-14 05:22:51,
2867,4599,City,10.0,Cancelled,2016-07-14 10:08:43,
2868,4667,Airport,10.0,Cancelled,2016-07-14 12:23:07,
2869,570,City,13.0,Cancelled,2016-07-11 10:36:00,
2870,1691,City,13.0,Cancelled,2016-07-12 07:54:00,
2871,3499,City,13.0,Cancelled,2016-07-13 17:46:24,
2872,4467,City,13.0,Cancelled,2016-07-14 08:42:11,
2873,2799,City,14.0,Cancelled,2016-07-13 04:59:16,
2874,3822,Airport,14.0,Cancelled,2016-07-13 21:10:52,
2875,4456,City,14.0,Cancelled,2016-07-14 08:32:41,
2876,4685,Airport,14.0,Cancelled,2016-07-14 13:00:39,
2877,306,City,15.0,Cancelled,2016-07-11 07:20:00,
2878,2888,City,15.0,Cancelled,2016-07-13 05:57:46,
2879,92,City,16.0,Cancelled,2016-07-11 04:53:00,
2880,3138,City,16.0,Cancelled,2016-07-13 08:50:25,
2881,3810,City,16.0,Cancelled,2016-07-13 21:06:22,
2882,4580,City,16.0,Cancelled,2016-07-14 09:59:40,
2883,5784,City,16.0,Cancelled,2016-07-15 08:34:59,
2884,1648,City,17.0,Cancelled,2016-07-12 07:20:00,
2885,2883,City,17.0,Cancelled,2016-07-13 05:54:41,
2886,4272,City,17.0,Cancelled,2016-07-14 06:23:43,
2887,5621,City,17.0,Cancelled,2016-07-15 06:28:59,
2888,5696,City,17.0,Cancelled,2016-07-15 07:32:18,
2889,5662,City,18.0,Cancelled,2016-07-15 07:04:59,
2890,1894,Airport,19.0,Cancelled,2016-07-12 10:19:00,
2891,2854,City,19.0,Cancelled,2016-07-13 05:37:28,
2892,4968,City,19.0,Cancelled,2016-07-14 18:40:44,
2893,352,City,20.0,Cancelled,2016-07-11 07:54:00,
2894,1841,City,20.0,Cancelled,2016-07-12 09:41:00,
2895,1885,City,20.0,Cancelled,2016-07-12 10:04:00,
2896,3170,City,20.0,Cancelled,2016-07-13 09:09:56,
2897,4586,City,20.0,Cancelled,2016-07-14 10:09:44,
2898,5208,Airport,20.0,Cancelled,2016-07-14 20:55:57,
2899,5472,City,20.0,Cancelled,2016-07-15 04:49:38,
2900,96,City,21.0,Cancelled,2016-07-11 04:58:00,
2901,132,City,21.0,Cancelled,2016-07-11 05:15:00,
2902,2899,City,21.0,Cancelled,2016-07-13 05:59:57,
2903,3166,City,21.0,Cancelled,2016-07-13 09:09:08,
2904,232,City,22.0,Cancelled,2016-07-11 06:26:00,
2905,275,City,22.0,Cancelled,2016-07-11 07:00:00,
2906,554,City,22.0,Cancelled,2016-07-11 10:13:00,
2907,4326,City,22.0,Cancelled,2016-07-14 07:08:58,
2908,5723,City,22.0,Cancelled,2016-07-15 07:44:45,
2909,1462,Airport,23.0,Cancelled,2016-07-12 05:01:00,
2910,196,Airport,24.0,Cancelled,2016-07-11 06:07:00,
2911,236,City,24.0,Cancelled,2016-07-11 06:32:00,
2912,1502,City,24.0,Cancelled,2016-07-12 05:37:00,
2913,1615,City,24.0,Cancelled,2016-07-12 06:52:00,
2914,3079,City,24.0,Cancelled,2016-07-13 08:13:10,
2915,6249,Airport,24.0,Cancelled,2016-07-15 17:55:33,
2916,1794,City,25.0,Cancelled,2016-07-12 09:03:00,
2917,4546,City,25.0,Cancelled,2016-07-14 09:34:22,
2918,2913,City,26.0,Cancelled,2016-07-13 06:15:34,
2919,276,City,27.0,Cancelled,2016-07-11 06:52:00,
2920,1613,City,27.0,Cancelled,2016-07-12 06:47:00,
2921,3150,City,27.0,Cancelled,2016-07-13 08:59:46,
2922,3217,City,27.0,Cancelled,2016-07-13 09:48:01,
2923,4523,City,27.0,Cancelled,2016-07-14 09:22:12,
2924,4593,City,27.0,Cancelled,2016-07-14 10:09:46,
2925,5476,Airport,27.0,Cancelled,2016-07-15 04:45:54,
2926,5477,City,27.0,Cancelled,2016-07-15 04:48:51,
2927,5846,City,27.0,Cancelled,2016-07-15 09:05:17,
2928,1539,City,28.0,Cancelled,2016-07-12 06:04:00,
2929,1770,City,28.0,Cancelled,2016-07-12 08:50:00,
2930,1921,City,28.0,Cancelled,2016-07-12 10:58:00,
2931,3073,City,28.0,Cancelled,2016-07-13 08:01:01,
2932,4795,Airport,28.0,Cancelled,2016-07-14 16:55:27,
2933,2079,Airport,29.0,Cancelled,2016-07-12 15:43:00,
2934,3179,City,29.0,Cancelled,2016-07-13 09:16:05,
2935,5872,City,29.0,Cancelled,2016-07-15 09:20:22,
2936,218,City,30.0,Cancelled,2016-07-11 06:14:00,
2937,840,Airport,30.0,Cancelled,2016-07-11 17:41:00,
2938,1642,City,30.0,Cancelled,2016-07-12 07:17:00,
2939,3307,City,30.0,Cancelled,2016-07-13 12:02:50,
2940,1475,City,31.0,Cancelled,2016-07-12 05:12:00,
2941,2179,Airport,31.0,Cancelled,2016-07-12 17:36:00,
2942,3080,City,31.0,Cancelled,2016-07-13 08:11:13,
2943,3771,Airport,31.0,Cancelled,2016-07-13 20:42:07,
2944,5847,Airport,31.0,Cancelled,2016-07-15 09:05:38,
2945,5875,City,31.0,Cancelled,2016-07-15 09:22:33,
2946,400,City,32.0,Cancelled,2016-07-11 08:29:00,
2947,2146,Airport,32.0,Cancelled,2016-07-12 17:21:00,
2948,2942,City,32.0,Cancelled,2016-07-13 06:37:29,
2949,4418,City,32.0,Cancelled,2016-07-14 08:18:30,
2950,2305,City,33.0,Cancelled,2016-07-12 18:56:00,
2951,5637,City,33.0,Cancelled,2016-07-15 06:44:12,
2952,5838,City,33.0,Cancelled,2016-07-15 09:02:38,
2953,457,City,34.0,Cancelled,2016-07-11 09:17:00,
2954,511,City,34.0,Cancelled,2016-07-11 09:40:00,
2955,4146,City,34.0,Cancelled,2016-07-14 04:52:26,
2956,4242,City,34.0,Cancelled,2016-07-14 06:03:16,
2957,4470,City,34.0,Cancelled,2016-07-14 08:47:12,
2958,2530,City,35.0,Cancelled,2016-07-12 21:07:00,
2959,2596,City,35.0,Cancelled,2016-07-12 21:53:00,
2960,5754,City,35.0,Cancelled,2016-07-15 08:05:15,
2961,200,City,36.0,Cancelled,2016-07-11 06:10:00,
2962,1531,City,36.0,Cancelled,2016-07-12 05:54:00,
2963,5715,City,36.0,Cancelled,2016-07-15 07:42:16,
2964,3130,City,37.0,Cancelled,2016-07-13 08:43:10,
2965,4133,City,37.0,Cancelled,2016-07-14 04:45:57,
2966,4419,City,37.0,Cancelled,2016-07-14 08:17:14,
2967,4547,City,37.0,Cancelled,2016-07-14 09:39:53,
2968,5613,City,37.0,Cancelled,2016-07-15 06:17:34,
2969,572,Airport,38.0,Cancelled,2016-07-11 10:48:00,
2970,1566,City,38.0,Cancelled,2016-07-12 06:22:00,
2971,2266,Airport,38.0,Cancelled,2016-07-12 18:33:00,
2972,4390,City,38.0,Cancelled,2016-07-14 08:01:16,
2973,4545,City,38.0,Cancelled,2016-07-14 09:43:35,
2974,4572,City,38.0,Cancelled,2016-07-14 09:52:32,
2975,1649,City,39.0,Cancelled,2016-07-12 07:24:00,
2976,3008,City,39.0,Cancelled,2016-07-13 07:23:01,
2977,4480,City,39.0,Cancelled,2016-07-14 08:46:34,
2978,5713,City,39.0,Cancelled,2016-07-15 07:43:27,
2979,5866,City,39.0,Cancelled,2016-07-15 09:19:04,
2980,5945,Airport,39.0,Cancelled,2016-07-15 10:27:59,
2981,126,City,40.0,Cancelled,2016-07-11 05:05:00,
2982,436,City,40.0,Cancelled,2016-07-11 08:55:00,
2983,1620,City,40.0,Cancelled,2016-07-12 06:55:00,
2984,2206,City,40.0,Cancelled,2016-07-12 17:55:00,
2985,3221,City,40.0,Cancelled,2016-07-13 09:55:14,
2986,5583,City,40.0,Cancelled,2016-07-15 05:58:15,
2987,2131,City,41.0,Cancelled,2016-07-12 17:04:00,
2988,401,City,43.0,Cancelled,2016-07-11 08:27:00,
2989,461,City,43.0,Cancelled,2016-07-11 09:15:00,
2990,2946,City,43.0,Cancelled,2016-07-13 06:34:48,
2991,289,City,44.0,Cancelled,2016-07-11 07:09:00,
2992,1303,City,44.0,Cancelled,2016-07-11 22:27:00,
2993,1817,City,44.0,Cancelled,2016-07-12 09:29:00,
2994,2970,City,44.0,Cancelled,2016-07-13 06:56:12,
2995,4519,City,44.0,Cancelled,2016-07-14 09:23:01,
2996,5830,City,44.0,Cancelled,2016-07-15 08:55:31,
2997,5880,City,44.0,Cancelled,2016-07-15 09:38:50,
2998,1520,City,45.0,Cancelled,2016-07-12 05:42:00,
2999,1789,City,45.0,Cancelled,2016-07-12 09:10:00,
3000,2484,Airport,45.0,Cancelled,2016-07-12 20:41:00,
3001,4312,City,45.0,Cancelled,2016-07-14 06:49:09,
3002,4363,City,45.0,Cancelled,2016-07-14 07:29:23,
3003,5716,City,45.0,Cancelled,2016-07-15 07:37:00,
3004,5775,City,45.0,Cancelled,2016-07-15 08:24:01,
3005,424,City,46.0,Cancelled,2016-07-11 08:47:00,
3006,377,City,47.0,Cancelled,2016-07-11 08:11:00,
3007,454,City,47.0,Cancelled,2016-07-11 09:10:00,
3008,1603,City,47.0,Cancelled,2016-07-12 06:41:00,
3009,5300,Airport,47.0,Cancelled,2016-07-14 21:52:23,
3010,6560,City,47.0,Cancelled,2016-07-15 21:05:03,
3011,2526,Airport,48.0,Cancelled,2016-07-12 21:06:00,
3012,2926,City,48.0,Cancelled,2016-07-13 06:27:38,
3013,141,City,49.0,Cancelled,2016-07-11 05:20:00,
3014,491,City,49.0,Cancelled,2016-07-11 09:29:00,
3015,1875,City,49.0,Cancelled,2016-07-12 10:02:00,
3016,4906,City,49.0,Cancelled,2016-07-14 18:03:24,
3017,209,City,50.0,Cancelled,2016-07-11 06:11:00,
3018,278,City,50.0,Cancelled,2016-07-11 06:55:00,
3019,1381,City,50.0,Cancelled,2016-07-12 01:07:00,
3020,5473,City,50.0,Cancelled,2016-07-15 04:44:00,
3021,5479,City,50.0,Cancelled,2016-07-15 04:50:42,
3022,6228,City,50.0,Cancelled,2016-07-15 17:43:28,
3023,2940,City,51.0,Cancelled,2016-07-13 06:35:21,
3024,5780,City,51.0,Cancelled,2016-07-15 08:29:04,
3025,1781,City,52.0,Cancelled,2016-07-12 09:01:00,
3026,1787,City,52.0,Cancelled,2016-07-12 09:08:00,
3027,2423,Airport,52.0,Cancelled,2016-07-12 20:05:00,
3028,4148,City,52.0,Cancelled,2016-07-14 04:57:22,
3029,411,City,53.0,Cancelled,2016-07-11 08:37:00,
3030,3727,Airport,53.0,Cancelled,2016-07-13 20:05:22,
3031,4847,City,53.0,Cancelled,2016-07-14 17:37:48,
3032,216,City,54.0,Cancelled,2016-07-11 06:13:00,
3033,1898,City,54.0,Cancelled,2016-07-12 10:27:00,
3034,2077,City,54.0,Cancelled,2016-07-12 15:40:00,
3035,2486,Airport,54.0,Cancelled,2016-07-12 20:50:00,
3036,2809,City,54.0,Cancelled,2016-07-13 05:05:12,
3037,2900,City,54.0,Cancelled,2016-07-13 06:01:55,
3038,3022,City,54.0,Cancelled,2016-07-13 07:34:14,
3039,3211,City,54.0,Cancelled,2016-07-13 09:48:34,
3040,4356,City,54.0,Cancelled,2016-07-14 07:23:36,
3041,6208,City,54.0,Cancelled,2016-07-15 17:27:11,
3042,6571,City,54.0,Cancelled,2016-07-15 21:16:46,
3043,237,City,56.0,Cancelled,2016-07-11 06:29:00,
3044,4328,City,56.0,Cancelled,2016-07-14 07:07:46,
3045,4757,Airport,56.0,Cancelled,2016-07-14 15:30:06,
3046,323,City,57.0,Cancelled,2016-07-11 07:36:00,
3047,421,City,57.0,Cancelled,2016-07-11 08:43:00,
3048,1458,City,57.0,Cancelled,2016-07-12 04:52:00,
3049,3920,City,57.0,Cancelled,2016-07-13 22:16:51,
3050,4401,City,57.0,Cancelled,2016-07-14 08:03:39,
3051,1034,Airport,58.0,Cancelled,2016-07-11 19:27:00,
3052,1543,City,58.0,Cancelled,2016-07-12 06:02:00,
3053,2909,City,58.0,Cancelled,2016-07-13 06:10:59,
3054,3015,City,58.0,Cancelled,2016-07-13 07:34:01,
3055,4165,City,58.0,Cancelled,2016-07-14 05:07:32,
3056,5410,City,58.0,Cancelled,2016-07-15 01:45:43,
3057,328,City,59.0,Cancelled,2016-07-11 07:33:00,
3058,580,City,59.0,Cancelled,2016-07-11 10:59:00,
3059,4357,City,59.0,Cancelled,2016-07-14 07:31:35,
3060,4560,City,59.0,Cancelled,2016-07-14 09:48:36,
3061,5647,City,59.0,Cancelled,2016-07-15 06:51:10,
3062,5704,City,59.0,Cancelled,2016-07-15 07:33:52,
3063,2855,City,60.0,Cancelled,2016-07-13 05:35:47,
3064,5565,City,60.0,Cancelled,2016-07-15 05:45:17,
3065,235,City,61.0,Cancelled,2016-07-11 06:22:00,
3066,2109,Airport,61.0,Cancelled,2016-07-12 16:20:00,
3067,4230,City,61.0,Cancelled,2016-07-14 05:50:10,
3068,111,City,62.0,Cancelled,2016-07-11 05:06:00,
3069,168,City,62.0,Cancelled,2016-07-11 05:37:00,
3070,187,City,62.0,Cancelled,2016-07-11 05:57:00,
3071,1492,City,62.0,Cancelled,2016-07-12 05:30:00,
3072,2992,City,62.0,Cancelled,2016-07-13 07:11:45,
3073,3433,Airport,62.0,Cancelled,2016-07-13 16:01:28,
3074,5536,City,62.0,Cancelled,2016-07-15 05:31:14,
3075,474,City,63.0,Cancelled,2016-07-11 09:24:00,
3076,1722,City,63.0,Cancelled,2016-07-12 08:17:00,
3077,2978,City,63.0,Cancelled,2016-07-13 06:54:58,
3078,2983,City,63.0,Cancelled,2016-07-13 07:08:36,
3079,3866,Airport,63.0,Cancelled,2016-07-13 21:40:55,
3080,4491,City,63.0,Cancelled,2016-07-14 08:56:21,
3081,4603,Airport,63.0,Cancelled,2016-07-14 10:22:45,
3082,1325,City,64.0,Cancelled,2016-07-11 23:06:00,
3083,3450,Airport,64.0,Cancelled,2016-07-13 16:49:15,
3084,4329,City,64.0,Cancelled,2016-07-14 07:08:40,
3085,1723,City,65.0,Cancelled,2016-07-12 08:18:00,
3086,3261,Airport,65.0,Cancelled,2016-07-13 10:20:35,
3087,3309,City,65.0,Cancelled,2016-07-13 11:59:21,
3088,3666,City,65.0,Cancelled,2016-07-13 19:25:29,
3089,6129,Airport,65.0,Cancelled,2016-07-15 15:36:17,
3090,1513,City,66.0,Cancelled,2016-07-12 05:44:00,
3091,2011,City,66.0,Cancelled,2016-07-12 13:30:00,
3092,2931,City,66.0,Cancelled,2016-07-13 06:31:03,
3093,6397,City,66.0,Cancelled,2016-07-15 19:29:17,
3094,176,City,67.0,Cancelled,2016-07-11 05:42:00,
3095,3180,City,67.0,Cancelled,2016-07-13 09:23:48,
3096,3238,City,67.0,Cancelled,2016-07-13 10:04:18,
3097,4360,City,67.0,Cancelled,2016-07-14 07:30:30,
3098,6717,City,67.0,Cancelled,2016-07-15 23:12:21,
3099,386,City,68.0,Cancelled,2016-07-11 08:29:00,
3100,528,City,68.0,Cancelled,2016-07-11 09:50:00,
3101,2556,Airport,68.0,Cancelled,2016-07-12 21:24:00,
3102,3286,City,68.0,Cancelled,2016-07-13 11:10:46,
3103,5805,City,68.0,Cancelled,2016-07-15 08:36:49,
3104,5911,City,68.0,Cancelled,2016-07-15 09:53:55,
3105,245,City,69.0,Cancelled,2016-07-11 06:33:00,
3106,1532,City,69.0,Cancelled,2016-07-12 05:54:00,
3107,3161,City,69.0,Cancelled,2016-07-13 09:05:57,
3108,3523,Airport,69.0,Cancelled,2016-07-13 17:47:46,
3109,4278,City,69.0,Cancelled,2016-07-14 06:26:10,
3110,5835,City,69.0,Cancelled,2016-07-15 08:53:49,
3111,99,City,70.0,Cancelled,2016-07-11 05:00:00,
3112,162,City,70.0,Cancelled,2016-07-11 05:34:00,
3113,307,City,70.0,Cancelled,2016-07-11 07:20:00,
3114,1767,City,70.0,Cancelled,2016-07-12 08:46:00,
3115,5502,City,70.0,Cancelled,2016-07-15 05:03:26,
3116,5644,City,70.0,Cancelled,2016-07-15 06:50:34,
3117,5736,City,70.0,Cancelled,2016-07-15 07:50:43,
3118,3808,Airport,71.0,Cancelled,2016-07-13 20:58:40,
3119,5831,City,71.0,Cancelled,2016-07-15 08:56:04,
3120,5980,City,71.0,Cancelled,2016-07-15 11:39:58,
3121,353,City,72.0,Cancelled,2016-07-11 07:55:00,
3122,397,City,72.0,Cancelled,2016-07-11 08:23:00,
3123,1843,City,72.0,Cancelled,2016-07-12 09:39:00,
3124,2019,City,72.0,Cancelled,2016-07-12 13:46:00,
3125,1732,City,73.0,Cancelled,2016-07-12 08:19:00,
3126,1984,City,73.0,Cancelled,2016-07-12 12:30:00,
3127,5886,City,73.0,Cancelled,2016-07-15 09:33:07,
3128,6098,Airport,73.0,Cancelled,2016-07-15 14:40:08,
3129,2048,Airport,74.0,Cancelled,2016-07-12 14:40:00,
3130,2844,Airport,74.0,Cancelled,2016-07-13 05:28:12,
3131,1426,City,76.0,Cancelled,2016-07-12 04:24:00,
3132,2969,City,76.0,Cancelled,2016-07-13 06:52:10,
3133,5584,City,76.0,Cancelled,2016-07-15 05:53:54,
3134,1704,City,77.0,Cancelled,2016-07-12 07:59:00,
3135,3399,City,77.0,Cancelled,2016-07-13 15:05:30,
3136,4298,City,77.0,Cancelled,2016-07-14 06:40:29,
3137,4019,City,78.0,Cancelled,2016-07-13 00:00:24,
3138,3197,City,78.0,Cancelled,2016-07-13 09:44:52,
3139,4166,City,78.0,Cancelled,2016-07-14 05:10:41,
3140,4238,City,78.0,Cancelled,2016-07-14 05:54:41,
3141,5894,City,78.0,Cancelled,2016-07-15 09:46:14,
3142,6647,City,78.0,Cancelled,2016-07-15 22:02:02,
3143,210,City,79.0,Cancelled,2016-07-11 06:12:00,
3144,403,City,79.0,Cancelled,2016-07-11 08:35:00,
3145,568,Airport,79.0,Cancelled,2016-07-11 10:23:00,
3146,856,City,79.0,Cancelled,2016-07-11 17:47:00,
3147,1757,City,79.0,Cancelled,2016-07-12 08:38:00,
3148,2842,City,79.0,Cancelled,2016-07-13 05:17:08,
3149,3147,City,80.0,Cancelled,2016-07-13 08:55:48,
3150,4497,City,80.0,Cancelled,2016-07-14 08:59:45,
3151,4770,City,80.0,Cancelled,2016-07-14 15:52:41,
3152,5493,City,80.0,Cancelled,2016-07-15 05:01:35,
3153,5540,City,80.0,Cancelled,2016-07-15 05:27:47,
3154,2003,Airport,81.0,Cancelled,2016-07-12 13:19:00,
3155,4179,City,81.0,Cancelled,2016-07-14 05:27:26,
3156,4561,City,81.0,Cancelled,2016-07-14 09:43:37,
3157,5806,Airport,81.0,Cancelled,2016-07-15 08:46:33,
3158,1881,City,82.0,Cancelled,2016-07-12 10:04:00,
3159,3235,City,82.0,Cancelled,2016-07-13 10:01:02,
3160,5604,City,82.0,Cancelled,2016-07-15 06:08:30,
3161,1557,City,83.0,Cancelled,2016-07-12 06:17:00,
3162,1661,City,83.0,Cancelled,2016-07-12 07:30:00,
3163,2022,City,83.0,Cancelled,2016-07-12 13:45:00,
3164,3188,City,83.0,Cancelled,2016-07-13 09:34:22,
3165,5655,City,83.0,Cancelled,2016-07-15 06:59:47,
3166,5903,City,83.0,Cancelled,2016-07-15 09:58:03,
3167,6209,Airport,83.0,Cancelled,2016-07-15 17:32:54,
3168,536,City,84.0,Cancelled,2016-07-11 09:59:00,
3169,1134,Airport,84.0,Cancelled,2016-07-11 20:33:00,
3170,1604,City,84.0,Cancelled,2016-07-12 06:37:00,
3171,1653,City,84.0,Cancelled,2016-07-12 07:27:00,
3172,1695,City,84.0,Cancelled,2016-07-12 07:57:00,
3173,2750,City,84.0,Cancelled,2016-07-13 03:24:24,
3174,2884,City,84.0,Cancelled,2016-07-13 05:54:44,
3175,3191,City,84.0,Cancelled,2016-07-13 09:32:18,
3176,3193,City,84.0,Cancelled,2016-07-13 09:33:21,
3177,3524,City,84.0,Cancelled,2016-07-13 17:51:15,
3178,4294,City,84.0,Cancelled,2016-07-14 06:40:54,
3179,4484,City,84.0,Cancelled,2016-07-14 08:55:30,
3180,324,City,85.0,Cancelled,2016-07-11 07:40:00,
3181,3351,Airport,85.0,Cancelled,2016-07-13 13:20:21,
3182,4195,City,85.0,Cancelled,2016-07-14 05:28:28,
3183,5685,City,85.0,Cancelled,2016-07-15 07:17:02,
3184,2889,City,86.0,Cancelled,2016-07-13 05:55:36,
3185,4301,City,86.0,Cancelled,2016-07-14 06:46:41,
3186,1294,City,87.0,Cancelled,2016-07-11 22:26:00,
3187,5935,City,87.0,Cancelled,2016-07-15 10:13:46,
3188,428,City,88.0,Cancelled,2016-07-11 08:48:00,
3189,450,City,88.0,Cancelled,2016-07-11 09:11:00,
3190,4510,City,88.0,Cancelled,2016-07-14 09:07:46,
3191,432,City,89.0,Cancelled,2016-07-11 08:52:00,
3192,2491,Airport,89.0,Cancelled,2016-07-12 20:55:00,
3193,5569,City,89.0,Cancelled,2016-07-15 05:41:45,
3194,5671,City,89.0,Cancelled,2016-07-15 07:05:11,
3195,6374,City,89.0,Cancelled,2016-07-15 19:10:02,
3196,4464,City,90.0,Cancelled,2016-07-14 08:42:46,
3197,5609,City,90.0,Cancelled,2016-07-15 06:15:40,
3198,5848,City,90.0,Cancelled,2016-07-15 09:04:50,
3199,543,City,91.0,Cancelled,2016-07-11 10:03:00,
3200,2828,City,92.0,Cancelled,2016-07-13 05:20:11,
3201,2993,City,92.0,Cancelled,2016-07-13 07:05:55,
3202,3018,Airport,92.0,Cancelled,2016-07-13 07:27:44,
3203,4155,City,92.0,Cancelled,2016-07-14 05:06:35,
3204,2552,City,93.0,Cancelled,2016-07-12 21:23:00,
3205,3430,Airport,93.0,Cancelled,2016-07-13 16:01:54,
3206,4167,City,93.0,Cancelled,2016-07-14 05:13:45,
3207,5508,City,93.0,Cancelled,2016-07-15 05:04:48,
3208,5729,City,93.0,Cancelled,2016-07-15 07:49:27,
3209,202,City,94.0,Cancelled,2016-07-11 06:09:00,
3210,341,City,94.0,Cancelled,2016-07-11 07:46:00,
3211,3049,City,94.0,Cancelled,2016-07-13 07:43:49,
3212,6323,Airport,94.0,Cancelled,2016-07-15 18:39:39,
3213,6462,City,94.0,Cancelled,2016-07-15 20:11:36,
3214,3242,City,95.0,Cancelled,2016-07-13 10:08:10,
3215,4499,City,95.0,Cancelled,2016-07-14 09:01:54,
3216,3182,City,96.0,Cancelled,2016-07-13 09:24:57,
3217,4173,City,96.0,Cancelled,2016-07-14 05:08:03,
3218,4189,City,96.0,Cancelled,2016-07-14 05:25:55,
3219,6390,Airport,96.0,Cancelled,2016-07-15 19:19:26,
3220,1231,City,97.0,Cancelled,2016-07-11 21:34:00,
3221,1589,City,97.0,Cancelled,2016-07-12 06:35:00,
3222,1815,City,97.0,Cancelled,2016-07-12 09:20:00,
3223,5678,City,97.0,Cancelled,2016-07-15 07:09:12,
3224,239,City,98.0,Cancelled,2016-07-11 06:25:00,
3225,551,City,98.0,Cancelled,2016-07-11 10:10:00,
3226,2097,Airport,98.0,Cancelled,2016-07-12 16:03:00,
3227,2613,Airport,98.0,Cancelled,2016-07-12 22:06:00,
3228,5497,City,98.0,Cancelled,2016-07-15 05:00:30,
3229,5668,City,98.0,Cancelled,2016-07-15 07:06:58,
3230,482,City,99.0,Cancelled,2016-07-11 09:25:00,
3231,544,City,99.0,Cancelled,2016-07-11 10:07:00,
3232,1227,Airport,99.0,Cancelled,2016-07-11 21:32:00,
3233,1489,City,99.0,Cancelled,2016-07-12 05:21:00,
3234,2588,Airport,99.0,Cancelled,2016-07-12 21:45:00,
3235,3152,City,99.0,Cancelled,2016-07-13 08:57:47,
3236,5853,City,99.0,Cancelled,2016-07-15 09:10:12,
3237,2933,City,100.0,Cancelled,2016-07-13 06:26:18,
3238,5543,City,100.0,Cancelled,2016-07-15 05:30:53,
3239,1356,City,101.0,Cancelled,2016-07-11 23:42:00,
3240,1403,City,101.0,Cancelled,2016-07-12 02:39:00,
